,Unnamed: 0,license,location,pmcid,pmid,doi,pubdate,source,number,text,software,version,ID,curation_label,software_upper,mention_counts
66,147126,comm,comm/PLoS_Comput_Biol/PMC2684580.nxml,2684580,19478997.0,10.1371/journal.pcbi.1000392,2009,,81,"As the three best-performing programs in this test, TBA, Pecan and FSA –exonerate, all use inexact sequence matches as anchors, the relative performance of these three programs can be explained by the stringency of the anchoring thresholds used: TBA uses the highest threshold by default, Pecan the next-highest and FSA the lowest",TBA,,SM21242,software,TBA,869
67,21940,comm,comm/BMC_Bioinformatics/PMC5374687.nxml,5374687,28361674.0,10.1186/s12859-017-1470-x,2017,Performance on real data,40,VirusFinder took one week to process the library 268T and it crashed on the library 198T,VirusFinder,,SM87214,software,VIRUSFINDER,313
68,85837,comm,comm/Biol_Cybern/PMC4572081.nxml,4572081,26335743.0,10.1007/s00422-015-0658-2,2015,Information theory measures,44,The performance of VisNet was measured by Shannon information-theoretic measures that are identical to those used to quantify the specificity and selectiveness of the representations provided by neurons in the brain (Rolls and Milward 2000; Rolls 2012a; Rolls and Treves 2011),VisNet,,SM275756,software,VISNET,1503
69,224931,,,,,10.1177/2277977918784137,2018,"Social Objective, Social Impact and Business Potential of Vortex",0,The social objective of Vortex was to make banking accessible to all by developing suitable banking technologies at an affordable price,Vortex,,SM43665,software,VORTEX,1139
﻿0,58294,non_comm,non_comm/Heliyon/PMC7937751.nxml,7937751,33732924.0,10.1016/j.heliyon.2021.e06369,2021,Numerical methodology and simulation conditions,16,The numerical solution was obtained using the ANSYS FLUENT 18.0 software,ANSYS FLUENT,18.0,SM7762,software,ANSYS FLUENT,4214
1,55764,comm,comm/PLoS_Comput_Biol/PMC5703574.nxml,5703574,29131816.0,10.1371/journal.pcbi.1005857,2017,fig_caption,1,"(A) Structured molecule types Enz and Sub, their respective components (enclosed in ‘()’) and their available internal states (prefixed by ~), shown in BioNetGen syntax and graphic",BioNetGen,,SM6542,software,BIONETGEN,841
2,100352,non_comm,non_comm/J_Exp_Med/PMC3804952.nxml,3804952,24101382.0,10.1084/jem.20130958,2013,"Crystallization, structure determination, and refinement.",49,Refinement was performed using BUSTER 2.10,BUSTER,2.10,SM9912,software,BUSTER,505
3,3688,comm,comm/Front_Oncol/PMC4387928.nxml,4387928,25905037.0,10.3389/fonc.2015.00048,2015,SBRT Platforms,22,"With the Calypso system, the operator sets a threshold (typically 3–5 mm) beyond which treatment is interrupted and the patient positioning corrected",Calypso,,SM5135,software,CALYPSO,2195
4,109387,,,,,10.1186/1471-2164-14-S3-S7,2013,Prediction accuracy based on novel recurrent somatic mutations,2, It should also be noted that the CHASM algorithm was developed to predict both tumor suppressor mutations as well as oncogene mutations,CHASM,,SM24180,software,CHASM,429
5,94330,comm,comm/J_Cheminform/PMC4331693.nxml,4331693,25810774.0,10.1186/1758-2946-7-S1-S3,2015,CRF model 2,37,Our analysis of the results of ChemSpot on our internal evaluation set demonstrated good performance for long chemical mentions but relatively low recall for the short mentions that constitute the majority of the annotations in the CHEMDNER corpus,ChemSpot,,SM90454,software,CHEMSPOT,310
6,4753,comm,comm/F1000Res/PMC3931455.nxml,3931455,24627785.0,10.12688/f1000research.2-142.v2,2013,Cloning of the GUN4 gene in the pDBle vector,15,Chromas Lite ( http://technelysium.com.au/) and BLAST were used to analyze DNA sequences.,Chromas Lite,,SM5099,software,CHROMAS LITE,721
7,150115,comm,comm/Sci_Rep/PMC5770390.nxml,5770390,29339768.0,10.1038/s41598-018-19255-8,2018,,13,"In Argov male flies, per and Clk mRNA levels are strongly rhythmic and in antiphase to each other (per: H(7) = 20.9, p = 0.003; CircWave, p < 0.001 – Clk: H(7) = 21.2, p = 0.003; CircWave, p < 0.001)",CircWave,,SM128295,software,CIRCWAVE,456
8,136066,comm,comm/PLoS_One/PMC3596290.nxml,3596290,23516554.0,10.1371/journal.pone.0058762,2013,fig_caption,0,Multiple alignment of amino acid sequences in LAMMER kinase orthologs created with Clustal-W,Clustal-W,,SM601,software,CLUSTAL-W,600
9,91538,comm,comm/J_Fungi_(Basel)/PMC8472476.nxml,8472476,34575784.0,10.3390/jof7090746,2021,2.7. Statistics and Data Visualization,27,"For all continuous measurements, isolate groups were compared using the above-mentioned methods, while isolates were compared to each other using principal component analysis (PCA) with or without pre-defined groups and by generating heatmaps and phenotypic clustering using ClustVis [51]",ClustVis,,SM16402,software,CLUSTVIS,1383
10,112241,comm,comm/Oncotarget/PMC5432334.nxml,5432334,28460482.0,10.18632/oncotarget.15932,2017,Execution of CNA estimation tools,23,CODEX and CoNIFER used WES BAM files and the kit information BED file as inputs; these programs did not require normal data,CODEX,,SM24353,software,CODEX,1257
11,111923,non_comm,non_comm/Nucleic_Acids_Res/PMC4838349.nxml,4838349,26673718.0,10.1093/nar/gkv1477,2016,Related works and tools,11,"(28), showing CopraRNA as the best tool currently available for the task.",CopraRNA,,SM174441,software,COPRARNA,495
12,258227,,,,,10.1038/s41467-020-19594-z,2020,Data curation,441, for a fair comparison against COSMOtherm) were evaluated against their measured values (Fig,COSMOtherm,,SM294978,software,COSMOTHERM,448
13,189773,comm,comm/BMC_Bioinformatics/PMC1479841.nxml,1479841,16613602.0,10.1186/1471-2105-7-205,2006,fig_caption,5,Normalization was performed using Lowess normalization and differential expression tests were performed with the non-Bayesian Cyber-T implementation of a variant of the t-test [3],Cyber-T,,SM31746,software,CYBER-T,369
14,154789,comm,comm/eLife/PMC4887222.nxml,4887222,27067378.0,10.7554/eLife.10989,2016,Demixing indices,137,"As an example, for the somatosensory working memory dataset, the average demixing index over the first 15 PCA components is 0.760.16 (meanSD), and over the first 15 dPCA components is 0.980.02, which means that dPCA achieves much better demixing (, Mann-Whitney-Wilcoxon ranksum test)",dPCA,,SM91468,software,DPCA,878
15,125531,,,,,10.1093/jamiaopen/ooab005,2021,MATERIALS AND METHODS,10,Our approach was to combine a blocking strategy based on the Elasticsearch™ search engine with a ML strategy to classify match candidates,Elasticsearch,,SM44929,software,ELASTICSEARCH,1476
16,149985,,,,,10.1111/cogs.12789,2019,Methods,10," The experimental stimuli were presented on a 1,650 × 1,080 monitor using Experiment Builder (SR Research), while eye‐movements were monitored at a sampling rate of 1 kHz with an SR Research EyeLink 1000 eye‐tracker",Experiment Builder,,SM20295,software,EXPERIMENT BUILDER,921
17,64927,,,,,10.1038/s41389-020-0224-1,2020,Results and discussion,12," However, there may also be common epigenetic mechanisms that have been well-described for EWS-FLI1, such as the dysregulation of PRC2 as was suggested by the fgsea analysis",fgsea,,SM28820,software,FGSEA,470
18,179638,,,,,10.1080/02678292.2014.940505,2014,Analytical and physical property measurements,2,"Geometry optimisation, computation of molecular dipole moments and calculation of ESPs were performed at the B3LYP/6-31G* level of theory using GAMESS-UK",GAMESS,,SM1022,software,GAMESS,1569
19,9697,,,,,10.1080/07391102.2016.1231633,2017,fig_caption,4, Notes: (A) The pairwise MM-PBSA and MM-GBSA estimated binding free energies are calculated for each complex from the ensemble of the top 500 retained docking poses for each peptide and plotted to evaluate their consistency,GBSA,,SM22644,software,GBSA,6266
20,113733,,,,,10.1371/journal.pone.0069048,2013,Materials and Methods,9," GeneMarker (Softgenetics, USA) was used to quantify peak area of terminal restriction fragments (TRFs) and values were transformed to relative abundance to standardise data",GeneMarker,,SM19048,software,GENEMARKER,1929
21,35891,,,,,10.3390/cancers10110453,2018,4. Methods to Assess the Pathogenicity of ,1," For intronic variants, a variety of in silico prediction tools are available, such as Splice Site Finder-like, MaxEntScan, NNSplice, GeneSplicer, and Human Splicing Finder",GeneSplicer,,SM15884,software,GENESPLICER,576
22,43056,comm,comm/Genome_Biol/PMC7852222.nxml,7852222,33526072.0,10.1186/s13059-021-02264-8,2021,GeneWalk investigation of cellular response to isoginkgetin,32,"To identify candidate genes that could be involved in the IsoG-mediated transcriptional response, we searched for genes that were both strongly differentially expressed (p-adjust < 10−25) and had a large fraction of functions significantly affected according to the GeneWalk analyses with both INDRA and Pathway Commons (Additional file 1: Supplementary Fig",GeneWalk,,SM791557,software,GENEWALK,286
23,177311,,,,,10.1089/tmj.2020.0381,2020,SCHEDULING PATIENT INTERVIEWS,0, Consent forms designed with Google Forms were sent to patients through their e-mails,Google Forms,,SM14857,software,GOOGLE FORMS,6846
24,20588,,,,,10.1039/c9an01022j,2019,Instruments,0," EIS measurements were performed on an Autolab PGSTAT12 (Ecochemie, BV, The Netherlands) controlled by GPES 4",GPES,,SM2615,software,GPES,1043
25,46960,non_comm,non_comm/Healthc_Inform_Res/PMC6085199.nxml,6085199,30109157.0,10.4258/hir.2018.24.3.242,2018,2. ECG Data Extraction,8,"The waveform data were saved as a compressed CSV format using gzip, while their metadata were stored in a database to link the waveform data with the corresponding alphanumeric values from the ECG report as well as with the clinical data from the EMR.",gzip,,SM11241,software,GZIP,952
26,198513,comm,comm/BioData_Min/PMC4224309.nxml,4224309,25383096.0,10.1186/1756-0381-7-22,2014,Introduction,0,The goal of this review is to summarize the potential and expanding usage of MapReduce on top of the Hadoop platform in the processing of clinical big data,Hadoop,,SM14422,software,HADOOP,11899
27,275634,,,,,10.1371/journal.pone.0108550,2014,Methods,5," We then assembled the subsampled 454 and Illumina data with iAssembler and Trinity, respectively, as above",iAssembler,,SM80634,software,IASSEMBLER,236
28,7007,non_comm,non_comm/J_Vet_Med_Sci/PMC5938200.nxml,5938200,29563391.0,10.1292/jvms.17-0693,2018,Triphenyltetrazolium chloride staining,4,"Fixed tissues were scanned by an Agfa ARCUS 1200™ (Agfa-Gevaert, Mortsel, Belgium) and stained images were analyzed using Image-ProPlus 4.0 software (Media Cybernetics, Silver Spring, MD, U.S.A.) in order to evaluate the infarct volume",Image-ProPlus,4.0,SM6868,software,IMAGE-PROPLUS,316
29,245539,,,,,10.3389/fmicb.2014.00134,2014,PPM methodology,0,"The PPM algorithm was automated by including two new scripts into INDIGO, which are publicly available from the homepage",INDIGO,,SM63527,software,INDIGO,536
30,27625,comm,comm/PLoS_Biol/PMC5125562.nxml,5125562,27893764.0,10.1371/journal.pbio.2000998,2016,Western Blot Analysis,42,Western blots were quantified using LI-COR Image Studio software,LI-COR Image Studio,,SM57610,software,LI-COR IMAGE STUDIO,202
31,59712,comm,comm/Genome_Biol/PMC8495978.nxml,8495978,34620214.0,10.1186/s13059-021-02505-w,2021,Processing C2C12 CAGE data,59,Wig files corresponding to CAGE data from days 0 and 9 of C2C12 differentiation were converted to bed format using bedops wig2bed [69] and lifted over from the mm9 genome to the mm10 genome using UCSC’s liftOver tool (-minMatch = 0.95) [65],liftOver,,SM29430,software,LIFTOVER,2493
32,146193,comm,comm/Aging_(Albany_NY)/PMC8351697.nxml,8351697,34319909.0,10.18632/aging.203300,2021,fig_caption,0,(C) lncLocator (http://www.csbio.sjtu.edu.cn/bioinf/lncLocator/) prediction results of CCAT1,lncLocator,,SM27613,software,LNCLOCATOR,415
33,1286,,,,,10.1101/2021.11.03.467086,2021,MAJIQ builder,7,"MAJIQ performs quantification of splicing events modeled as LSVs, which are defined by a splicegraph",MAJIQ,,SM90508,software,MAJIQ,753
34,199021,comm,comm/PLoS_One/PMC4488383.nxml,4488383,26125188.0,10.1371/journal.pone.0131890,2015,Chromosomal localization of the JcNAC genes,6,"Lastly, chromosome localization was completed using MapChart 2.1",MapChart,2.1,SM1326,software,MAPCHART,2173
35,136656,,,,,10.1371/journal.pone.0101873,2014,Parental polymorphism and genetic mapping analyses of new microsatellites,1,The software program MapDisto v,MapDisto,,SM761,software,MAPDISTO,280
36,259929,,,,,10.1007/s00216-011-4939-x,2011,Introduction,3," At present, there is a wide range of software for processing LC/MS mass scans, from the commercially available Mass Frontier (Thermo Fisher Scientific) and ACD/MS fragmenter (ACD/labs) to freely available MZmine [",Mass Frontier,,SM42090,software,MASS FRONTIER,322
37,191670,comm,comm/BMC_Genomics/PMC2627912.nxml,2627912,19123947.0,10.1186/1471-2164-10-3,2009,Multi-locus sequence typing,58,"Phylogenetic relationships were constructed using MEGA4 with the Kimura 2-parameter model of nucleotide substitution and neighbor-joining clustering [57,58]",MEGA4,,SM878,software,MEGA4,3874
38,172613,,,,,10.1038/s41598-020-59938-9,2020,Results and Discussion,103,8% DNA similarity to the level of homology undetectable by MegaBLAST comparison,MegaBLAST,,SM30363,software,MEGABLAST,6856
39,198379,,,,,10.26599/BSA.2020.9050005,2020,3.2 Analysis,4,"For example, three separate algorithms were incorporated into the MetaCycle package",MetaCycle,,SM108113,software,METACYCLE,442
40,165441,comm,comm/Mol_Neurodegener/PMC4280040.nxml,4280040,25524049.0,10.1186/1750-1326-9-60,2014,Microarray data analysis,44,Hierarchical Classification was performed using MeV 4.7.4 software (http://www.tm4.org/).,MeV,4.7.4,SM7386,software,MEV,5894
41,275485,,,,,10.1007/s10753-017-0514-8,2017,miR-451a targeted IRF8 ,0,The miR-451a target gene predicted by miRecords and the Venny 2,miRecords,,SM28488,software,MIRECORDS,983
42,56407,comm,comm/J_Cell_Mol_Med/PMC7077597.nxml,7077597,32030886.0,10.1111/jcmm.15030,2020,fig_caption,4,"B, The informatics analysis of miR6079 targeting for JMJD2A 3′UTR using MirTarget scanning soft",MirTarget,,SM38433,software,MIRTARGET,338
43,132784,,,,,10.1080/0020739X.2016.1144814,2016,Phase 4: identifying issues,0, Electronic copies of the unit and course maps were made available to all first-year unit coordinators and course coordinators through the university's learning management system (Moodle),Moodle,,SM4356,software,MOODLE,11042
44,23748,comm,comm/Bioinformatics/PMC8189674.nxml,8189674,33165574.0,10.1093/bioinformatics/btaa961,2021,4 Discussion,47,"The platform is very accessible, with a web application, data downloads in multiple formats and open access to their Neo4j database",Neo4j,,SM11075,software,NEO4J,1592
45,102354,comm,comm/BMC_Cardiovasc_Disord/PMC6172787.nxml,6172787,30286717.0,10.1186/s12872-018-0923-0,2018,Quantitative analysis,14,"Images from five randomly selected microscopic fields, each field of 0.785 mm2, in magnification of 200× (20× the lens and 10× the eyepiece) from all heart sections were submitted for morphometric evaluation by using NIS Elements AR 3.10 Nikon software for microscopic image analysis.",NIS Elements AR,3.10,SM15385,software,NIS ELEMENTS AR,1005
46,82147,comm,comm/J_Transl_Med/PMC6260760.nxml,6260760,30482216.0,10.1186/s12967-018-1708-z,2018,,11,"Splice site variant prediction tools by ESEfinder, NNSplice, and NetGene2: splice site broken",NNSplice,,SM15285,software,NNSPLICE,1247
47,298228,,,,,10.3892/ol.2019.10728,2019,Results,2,Prognostic value analysis of CD44 mRNA was performed in patients with LGG and GBM using data from the OncoLnc and GEPIA databases,OncoLnc,,SM28058,software,ONCOLNC,974
