,software,count,rand_urls,MAIN,QA,QA_retrieval,preprint,software_paper,confidence,programming_language,repository_platform,discuss_in_paper,annotator,comments
923,DrugScore (DSX),1,https://doi.org/10.1080/07391102.2020.1837680;https://www.ncbi.nlm.nih.gov/pubmed/33094680/,,,,,,,,,,AK,
924,TILEK,2,https://www.ncbi.nlm.nih.gov/pubmed/32316979/;https://doi.org/10.1186/s13002-020-00366-4,,,,,,,,,,AK,
925,mRFEI,1,https://www.ncbi.nlm.nih.gov/pubmed/33082618/;https://doi.org/10.1016/j.foodpol.2020.101985;https://www.sciencedirect.com/science/article/pii/S0306919220301895;https://api.elsevier.com/content/article/pii/S0306919220301895,,,,,,,,,,AK,
926,Charazac,1,https://www.sciencedirect.com/science/article/pii/S0014385520301146;https://api.elsevier.com/content/article/pii/S0014385520301146;https://www.ncbi.nlm.nih.gov/pubmed/33106708/;https://doi.org/10.1016/j.evopsy.2020.09.002,,,,,,,,,,AK,
927,- Phylogenetic Tree Prediction (,1,https://doi.org/10.1186/1751-0147-52-1;https://www.ncbi.nlm.nih.gov/pubmed/20053278/,,,,,,,,,,AK,
928,Online Age Calculator,1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7088617/,,,,,,,,,,AK,
929,iPeer2Peer,6,https://doi.org/10.3390/children7090129;https://www.ncbi.nlm.nih.gov/pubmed/32906581/,,,,,,,,,,AK,
930,Compute,3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7324260/,,,,,,,,,,AK,
931,Rayyan,25,https://doi.org/10.1016/j.jand.2020.07.016;https://www.sciencedirect.com/science/article/pii/S2212267220309308?v=s5;https://api.elsevier.com/content/article/pii/S2212267220309308;https://www.ncbi.nlm.nih.gov/pubmed/32807723/,,,,,,,,,,AK,
932,Nutriquiz,6,https://www.ncbi.nlm.nih.gov/pubmed/33478516/;https://doi.org/10.1186/s12937-021-00666-9,,,,,,,,,,AK,
933,PREVENTT,1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7836783/,,,,,,,,,,AK,
934,CScape,2,https://doi.org/10.1111/2049-632x.12150;https://www.ncbi.nlm.nih.gov/pubmed/24488789/,,,,,,,,,,AK,
935,NSGA,16,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7304764/,,,,,,,,,,AK,
936,Foursquare,9,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7848883/,,,,,,,,,,AK,
937,Flutracker,2,https://www.ncbi.nlm.nih.gov/pubmed/27872828/,,,,,,,,,,AK,
938,Cart,1,https://www.ncbi.nlm.nih.gov/pubmed/30732598/;https://doi.org/10.1186/s12917-019-1802-3,,,,,,,,,,AK,
939,Inspector,2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7334982/,,,,,,,,,,AK,
940,icolung,1,https://arxiv.org/pdf/2011.11719v2.pdf,,,,,,,,,,AK,
941,Twitter search REST Application Programming Interface,1,https://www.sciencedirect.com/science/article/pii/S0960077920304355?v=s5;https://api.elsevier.com/content/article/pii/S0960077920304355;https://doi.org/10.1016/j.chaos.2020.110037;https://www.ncbi.nlm.nih.gov/pubmed/32834597/,,,,,,,,,,AK,
942,3CLpro,11,https://www.ncbi.nlm.nih.gov/pubmed/33062950/;https://doi.org/10.1021/acsptsci.0c00074,,,,,,,,,,AK,
943,OpenAPC,2,https://arxiv.org/pdf/2008.04180v1.pdf,,,,,,,,,,AK,
944,AtMAD,1,https://www.ncbi.nlm.nih.gov/pubmed/33396976/;https://doi.org/10.1093/nar/gkaa1216,,,,,,,,,,AK,
945,ILOG,1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7321708/,,,,,,,,,,AK,
946,FlexURS,1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7103154/,,,,,,,,,,AK,
947,mafft,42,https://www.ncbi.nlm.nih.gov/pubmed/33147627/;https://doi.org/10.1093/bib/bbaa232,,,,,,,,,,AK,
948,PeakForce QNM,2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6925649/,,,,,,,,,,AK,
949,BayesSMILES,25,https://doi.org/10.1101/2020.10.06.20208132;http://medrxiv.org/cgi/content/short/2020.10.06.20208132v1?rss=1;https://www.ncbi.nlm.nih.gov/pubmed/33469604/,,,,,,,,,,AK,
950,. exe,3,https://doi.org/10.1101/2020.10.19.20215319;http://medrxiv.org/cgi/content/short/2020.10.19.20215319v1?rss=1,,,,,,,,,,AK,
951,lncRNA2Target,1,https://www.ncbi.nlm.nih.gov/pubmed/26697116/;https://doi.org/10.1186/s13040-015-0075-z,,,,,,,,,,AK,
952,RiNA,1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7786855/,,,,,,,,,,AK,
953,PepSeq,8,https://doi.org/10.1101/2020.07.27.222943;https://www.ncbi.nlm.nih.gov/pubmed/32743570/,,,,,,,,,,AK,
954,pygame,4,https://doi.org/10.1101/2021.01.08.425840,,,,,,,,,,AK,
955,PrimeQuestÔ,1,https://www.ncbi.nlm.nih.gov/pubmed/27392420/;https://www.sciencedirect.com/science/article/pii/S0021997516300585;https://doi.org/10.1016/j.jcpa.2016.06.003;https://api.elsevier.com/content/article/pii/S0021997516300585,,,,,,,,,,AK,
956,GWCelery,3,https://arxiv.org/pdf/2101.11673v2.pdf,,,,,,,,,,AK,
957,RAEW,1,https://doi.org/10.1186/s12889-017-4319-3;https://www.ncbi.nlm.nih.gov/pubmed/28482830/,,,,,,,,,,AK,
958,diMusic,1,https://arxiv.org/pdf/2010.07610v1.pdf,,,,,,,,,,AK,
959,Tonometrics,1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095207/,,,,,,,,,,AK,
960,ChiroSolve,1,https://doi.org/10.3389/fphar.2020.569665;https://www.ncbi.nlm.nih.gov/pubmed/33364944/,,,,,,,,,,AK,
961,vTZ,1,https://doi.org/10.3390/s21020520;https://www.ncbi.nlm.nih.gov/pubmed/33450919/,,,,,,,,,,AK,
962,AICM,2,https://arxiv.org/pdf/2011.12514v1.pdf,,,,,,,,,,AK,
963,UPPMAX,2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6567515/,,,,,,,,,,AK,
964,OpenABM,44,https://arxiv.org/pdf/2009.09422v1.pdf,,,,,,,,,,AK,
965,Statsmodel Holt,1,https://doi.org/10.1101/2020.07.22.20159913;http://medrxiv.org/cgi/content/short/2020.07.22.20159913v1?rss=1,,,,,,,,,,AK,
966,SOFIA,12,https://arxiv.org/pdf/2101.01812v1.pdf,,,,,,,,,,AK,
967,Excel Visual Basic,1,https://doi.org/10.1016/j.imu.2020.100442;https://api.elsevier.com/content/article/pii/S235291482030592X;https://www.sciencedirect.com/science/article/pii/S235291482030592X?v=s5;https://www.ncbi.nlm.nih.gov/pubmed/33052312/,,,,,,,,,,AK,
968,BOFIT,1,https://api.elsevier.com/content/article/pii/S0264999320311792;https://doi.org/10.1016/j.econmod.2020.08.018;https://www.ncbi.nlm.nih.gov/pubmed/32904582/;https://www.sciencedirect.com/science/article/pii/S0264999320311792?v=s5,,,,,,,,,,AK,
969,GFOLD,1,https://api.elsevier.com/content/article/pii/S193131282030679X;https://www.sciencedirect.com/science/article/pii/S193131282030679X?v=s5;https://www.ncbi.nlm.nih.gov/pubmed/33388094/;https://doi.org/10.1016/j.chom.2020.12.016,,,,,,,,,,AK,
970,SHELXL2014,3,https://doi.org/10.1107/s2052520620004424;https://arxiv.org/pdf/2012.03067v1.pdf;https://www.ncbi.nlm.nih.gov/pubmed/32831261/,,,,,,,,,,AK,
971,VGStudio Max,1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7835942/,,,,,,,,,,AK,
972,DecPDSAG,1,https://arxiv.org/pdf/2010.14325v1.pdf,,,,,,,,,,AK,
973,LightGraphs,2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7347410/,,,,,,,,,,AK,
974,NAGT,1,https://arxiv.org/pdf/2101.11294v1.pdf,,,,,,,,,,AK,
975,COVIDOSE,16,https://doi.org/10.1002/cpt.2117;https://www.ncbi.nlm.nih.gov/pubmed/33210302/,,,,,,,,,,AK,
976,RespPlex,3,https://www.ncbi.nlm.nih.gov/pubmed/21460291/;https://doi.org/10.1093/cid/cir047,,,,,,,,,,AK,
977,RcppRoll,1,https://www.ncbi.nlm.nih.gov/pubmed/33032601/;https://doi.org/10.1186/s12916-020-01791-8,,,,,,,,,,AK,
978,qSOFA,6,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7103896/,,,,,,,,,,AK,
979,HC Image,1,https://www.ncbi.nlm.nih.gov/pubmed/33006316/;https://doi.org/10.7554/elife.59554,,,,,,,,,,AK,
980,SiSCan,2,https://doi.org/10.1007/s00705-019-04488-3;https://www.ncbi.nlm.nih.gov/pubmed/31982944/,,,,,,,,,,AK,
981,Excel Office 365 ProPlus,1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7608108/,,,,,,,,,,AK,
982,Selecton Server,2,https://www.ncbi.nlm.nih.gov/pubmed/24693865/;https://doi.org/10.1186/1742-4690-11-27,,,,,,,,,,AK,
983,DGATs,7,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206156/,,,,,,,,,,AK,
984,dynFPCA,1,https://doi.org/10.1101/2020.05.21.20109405;http://medrxiv.org/cgi/content/short/2020.05.21.20109405v1?rss=1,,,,,,,,,,AK,
985,Leksell GammaPlan,1,https://www.ncbi.nlm.nih.gov/pubmed/32424565/;https://doi.org/10.1007/s00701-020-04400-y,,,,,,,,,,AK,
986,LabVIEW®,1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7121714/,,,,,,,,,,AK,
987,KADIS,2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095876/,,,,,,,,,,AK,
988,Epicentre,2,https://arxiv.org/pdf/1705.02423v1.pdf,,,,,,,,,,AK,
989,SMARXT,1,https://www.ncbi.nlm.nih.gov/pubmed/33218038/;https://doi.org/10.3390/pharmacy8040221,,,,,,,,,,AK,
990,EpiTrax,1,https://www.ncbi.nlm.nih.gov/pubmed/32941418/;https://doi.org/10.15585/mmwr.mm6937e3,,,,,,,,,,AK,
991,PAT,3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7324034/,,,,,,,,,,AK,
992,BIOVIA Discovery,1,https://arxiv.org/pdf/2005.11767v1.pdf,,,,,,,,,,AK,
993,Capron,1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7079834/,,,,,,,,,,AK,
994,RAMED,1,https://www.ncbi.nlm.nih.gov/pubmed/32693808/;https://doi.org/10.1186/s12961-020-00591-z,,,,,,,,,,AK,
995,prME,1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6963679/,,,,,,,,,,AK,
996,ideaMakerSUITE,1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7257444/,,,,,,,,,,AK,
997,minSim,2,https://doi.org/10.1101/2020.11.25.399238,,,,,,,,,,AK,
998,REMAP−COVID,1,https://www.ncbi.nlm.nih.gov/pubmed/33435249/;https://doi.org/10.3390/ijerph18020530,,,,,,,,,,AK,
999,UW,2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7159717/,,,,,,,,,,AK,
